X product,,,,,,,,,,,,,,,Y product,,,,,,,,,,,,,,,Z product,,,,,,,,,,,,,,,A product,,,,,,,,,,,,,,,B product,,,,,,,,,,,,,,,C product,,,,,,,,,,,,,,,D product,,,,,,,,,,,,,,,E product,,,,,,,,,,,,,,,F product,,,,,,,,,,,,,,,G product,,,,,,,,,,,,,,,H product,,,,,,,,,,,,,,
,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,
985,8,5,316,15,10,4,6,3,1,"S,M,L,XL",11,822,Male,,985,2,0,316,3,20,6,8,1,1,Y,6,461,Female,,985,8,1,426,8,5,8,6,1,4,"S,M,L,XL",12,476,Male,,985,3,3,123,9,6,30,6,1,4,A,3,640,Female,,985,21,8,272,21,8,4,8,21,5,B,13,475,Male,,985,8,8,53,27,19,35,6,6,3,L,1,226,Female,,985,4,4,361,4,10,400,7,4,5,K,4,481,Male,,985,4,3,121,30,9,200,8,0,4,C,15,242,Female,,985,13,12,78,10,8,150,5,13,2,D,2,181,Male,,985,110,17,1121,139,38,10,7,33,48,B,62,1424,Male,,985,30,22,605,194,22,20,9,9,1,A,66,3172,Female,
986,1,0,459,5,5,4,8,1,5,"S,M,L,XL",9,566,Male,,986,9,0,320,30,16,6,5,8,3,Y,5,534,Female,,986,13,3,76,27,19,8,10,3,5,"S,M,L,XL",4,313,Male,,986,5,1,327,16,6,30,10,1,3,A,14,675,Female,,986,10,0,428,18,5,4,8,9,5,B,5,453,Male,,986,1,1,72,11,11,35,7,0,0,L,6,658,Female,,986,3,2,323,8,2,400,5,2,2,K,12,433,Male,,986,13,5,143,12,15,200,10,8,3,C,14,194,Female,,986,13,0,264,12,8,150,10,10,1,D,3,383,Male,,986,35,1,104,122,59,10,9,11,13,B,26,953,Male,,986,134,6,1878,220,98,20,9,36,20,A,3,4275,Female,
987,5,1,445,26,10,4,6,4,5,"S,M,L,XL",3,849,Male,,987,7,0,411,21,13,6,5,6,5,Y,3,543,Female,,987,9,0,70,13,3,8,9,8,2,"S,M,L,XL",1,204,Male,,987,18,8,284,24,2,30,8,7,5,A,12,328,Female,,987,14,0,202,17,2,4,7,4,2,B,15,246,Male,,987,9,5,21,22,12,35,8,4,4,L,15,542,Female,,987,1,1,177,1,4,400,6,1,4,K,14,467,Male,,987,10,9,389,29,8,200,9,6,4,C,14,1000,Female,,987,13,3,151,12,10,150,10,3,3,D,6,914,Male,,987,12,2,1949,97,107,10,9,0,39,B,5,2443,Male,,987,34,34,1122,195,177,20,7,19,31,A,92,3995,Female,
988,7,1,134,12,18,4,7,6,5,"S,M,L,XL",0,657,Male,,988,5,4,190,22,6,6,9,2,4,Y,12,357,Female,,988,5,2,157,14,2,8,6,5,4,"S,M,L,XL",9,285,Male,,988,11,1,73,21,16,30,5,2,2,A,1,374,Female,,988,8,7,116,15,12,4,10,0,4,B,5,560,Male,,988,5,5,179,8,13,35,6,0,1,L,1,486,Female,,988,3,2,180,6,6,400,5,1,2,K,0,205,Male,,988,26,20,284,16,16,200,7,15,0,C,9,341,Female,,988,14,11,49,27,4,150,6,2,5,D,1,632,Male,,988,134,117,1760,144,46,10,5,2,23,B,54,2299,Male,,988,33,26,1781,79,196,20,10,18,47,A,5,3165,Female,
989,8,2,321,28,9,4,8,3,0,"S,M,L,XL",14,637,Male,,989,3,3,316,29,12,6,7,3,3,Y,1,455,Female,,989,14,7,338,16,11,8,9,4,2,"S,M,L,XL",15,439,Male,,989,2,1,225,7,11,30,6,1,4,A,2,673,Female,,989,11,4,403,24,20,4,6,0,1,B,13,443,Male,,989,0,0,273,18,19,35,8,0,1,L,13,755,Female,,989,3,1,243,14,3,400,9,3,0,K,15,313,Male,,989,21,0,238,28,3,200,8,2,1,C,1,462,Female,,989,7,3,320,30,14,150,7,5,4,D,6,532,Male,,989,50,5,211,144,84,10,10,24,24,B,37,2931,Male,,989,4,0,788,68,136,20,7,0,45,A,21,4540,Female,
990,11,5,99,30,4,4,9,7,5,"S,M,L,XL",14,276,Male,,990,7,3,144,28,13,6,8,6,2,Y,8,337,Female,,990,2,0,230,4,9,8,6,1,2,"S,M,L,XL",14,663,Male,,990,4,4,137,7,15,30,9,1,2,A,12,371,Female,,990,6,4,284,17,13,4,5,5,4,B,8,390,Male,,990,8,7,37,25,3,35,9,0,5,L,7,514,Female,,990,4,4,304,4,8,400,5,2,3,K,12,364,Male,,990,25,24,494,27,15,200,10,24,2,C,4,932,Female,,990,8,0,484,20,14,150,9,6,3,D,4,695,Male,,990,70,61,547,79,22,10,10,28,1,B,7,1665,Male,,990,6,4,470,157,69,20,9,6,49,A,80,4401,Female,
991,14,11,134,14,9,4,9,9,1,"S,M,L,XL",4,351,Male,,991,6,3,452,30,12,6,9,1,3,Y,10,568,Female,,991,0,0,367,10,18,8,8,0,4,"S,M,L,XL",13,528,Male,,991,9,4,315,11,6,30,9,2,4,A,6,670,Female,,991,12,2,291,22,2,4,10,4,5,B,4,514,Male,,991,1,0,335,30,9,35,6,1,1,L,2,593,Female,,991,1,1,240,15,9,400,6,0,1,K,15,466,Male,,991,26,18,238,17,6,200,10,24,3,C,4,322,Female,,991,12,1,164,17,4,150,9,4,0,D,11,852,Male,,991,82,36,477,150,81,10,7,17,9,B,42,1201,Male,,991,22,0,2192,111,170,20,9,13,38,A,100,2667,Female,
992,3,2,230,18,7,4,8,2,2,"S,M,L,XL",13,333,Male,,992,2,0,494,13,15,6,8,2,2,Y,7,548,Female,,992,5,3,460,28,7,8,7,3,1,"S,M,L,XL",3,505,Male,,992,13,7,253,20,2,30,10,2,3,A,9,678,Female,,992,26,25,359,30,5,4,8,9,3,B,7,392,Male,,992,7,3,188,14,2,35,7,1,3,L,15,218,Female,,992,4,4,472,9,10,400,5,3,0,K,4,473,Male,,992,18,5,170,23,2,200,8,5,5,C,7,707,Female,,992,13,9,13,26,4,150,6,2,2,D,0,675,Male,,992,106,42,540,144,20,10,9,73,15,B,37,1994,Male,,992,96,52,501,139,61,20,9,11,50,A,53,3058,Female,
993,0,0,109,10,17,4,9,0,5,"S,M,L,XL",8,536,Male,,993,9,2,233,29,19,6,7,7,5,Y,12,335,Female,,993,5,4,418,19,14,8,10,1,1,"S,M,L,XL",5,554,Male,,993,21,9,53,25,12,30,7,5,1,A,14,348,Female,,993,28,12,165,30,19,4,5,26,4,B,2,223,Male,,993,2,0,170,8,3,35,8,1,3,L,1,227,Female,,993,0,0,218,13,2,400,6,0,2,K,0,453,Male,,993,15,13,159,8,18,200,10,1,5,C,4,205,Female,,993,6,4,166,15,15,150,7,3,2,D,14,509,Male,,993,55,47,1622,98,145,10,10,21,10,B,49,3128,Male,,993,4,2,1546,146,200,20,10,2,2,A,65,1944,Female,
994,1,0,421,20,12,4,6,1,1,"S,M,L,XL",3,866,Male,,994,5,1,32,12,10,6,7,2,5,Y,7,388,Female,,994,17,0,353,29,14,8,6,7,1,"S,M,L,XL",12,453,Male,,994,1,1,97,24,9,30,9,0,5,A,13,138,Female,,994,19,6,115,23,17,4,6,9,2,B,13,518,Male,,994,0,0,367,16,13,35,8,0,0,L,8,538,Female,,994,1,1,224,8,2,400,5,0,3,K,14,433,Male,,994,2,2,383,12,20,200,8,2,3,C,2,474,Female,,994,10,8,292,28,20,150,9,5,2,D,15,517,Male,,994,28,11,1317,89,10,10,7,18,23,B,10,1912,Male,,994,115,79,2229,148,109,20,8,7,47,A,43,2800,Female,
995,3,3,100,29,19,4,8,2,4,"S,M,L,XL",4,486,Male,,995,4,0,121,8,15,6,8,4,0,Y,13,319,Female,,995,11,7,433,27,6,8,5,10,0,"S,M,L,XL",8,732,Male,,995,1,1,499,21,11,30,10,1,4,A,5,572,Female,,995,28,3,100,28,4,4,9,13,2,B,3,210,Male,,995,1,1,302,7,19,35,7,1,3,L,5,761,Female,,995,3,0,198,6,4,400,10,1,5,K,6,407,Male,,995,22,14,95,22,17,200,7,14,2,C,0,725,Female,,995,6,0,67,20,14,150,8,5,4,D,1,319,Male,,995,0,0,132,8,27,10,8,0,10,B,42,1829,Male,,995,109,47,1170,114,65,20,10,74,46,A,26,2630,Female,
996,13,7,494,29,4,4,9,12,0,"S,M,L,XL",12,526,Male,,996,3,1,169,18,10,6,8,3,0,Y,5,361,Female,,996,17,3,39,24,14,8,6,11,2,"S,M,L,XL",1,203,Male,,996,5,5,436,28,14,30,8,3,5,A,8,629,Female,,996,19,6,420,25,14,4,10,18,4,B,11,448,Male,,996,12,5,185,13,17,35,10,5,1,L,11,559,Female,,996,5,4,105,10,4,400,6,3,5,K,6,398,Male,,996,0,0,357,24,18,200,5,0,0,C,8,583,Female,,996,1,0,303,17,9,150,10,0,3,D,3,817,Male,,996,121,59,312,138,146,10,5,37,37,B,59,541,Male,,996,18,16,2394,207,10,20,7,14,21,A,64,3926,Female,
997,3,0,416,29,18,4,7,2,0,"S,M,L,XL",15,670,Male,,997,4,0,381,25,5,6,5,0,4,Y,7,428,Female,,997,8,3,379,23,13,8,5,4,5,"S,M,L,XL",4,728,Male,,997,20,5,477,20,11,30,9,0,2,A,10,527,Female,,997,23,18,217,23,13,4,8,13,0,B,3,345,Male,,997,2,1,494,16,11,35,5,0,5,L,2,749,Female,,997,3,0,295,14,3,400,9,0,4,K,4,477,Male,,997,21,13,406,30,19,200,8,2,1,C,8,817,Female,,997,10,3,246,5,2,150,10,4,4,D,4,605,Male,,997,79,79,1798,87,75,10,10,32,5,B,61,2718,Male,,997,45,13,115,85,104,20,10,45,23,A,0,3849,Female,
998,3,2,443,24,12,4,9,0,4,"S,M,L,XL",6,807,Male,,998,5,5,441,27,17,6,6,4,4,Y,10,442,Female,,998,10,10,386,30,3,8,6,9,2,"S,M,L,XL",5,666,Male,,998,23,4,485,30,4,30,6,15,1,A,3,485,Female,,998,13,8,387,28,4,4,9,7,5,B,8,469,Male,,998,2,2,79,12,5,35,7,2,1,L,15,121,Female,,998,1,0,494,1,8,400,9,0,1,K,3,497,Male,,998,16,6,155,14,18,200,10,10,3,C,15,249,Female,,998,12,0,459,25,7,150,8,9,5,D,9,906,Male,,998,66,6,594,127,122,10,10,57,30,B,0,2113,Male,,998,2,2,1703,133,144,20,9,2,28,A,15,2898,Female,
999,4,0,237,8,8,4,8,3,0,"S,M,L,XL",9,518,Male,,999,5,0,70,5,19,6,7,1,2,Y,10,118,Female,,999,14,12,419,28,3,8,6,9,5,"S,M,L,XL",11,679,Male,,999,2,0,131,10,11,30,7,1,2,A,13,209,Female,,999,23,6,452,29,16,4,6,20,2,B,12,471,Male,,999,0,0,429,20,16,35,10,0,3,L,13,635,Female,,999,6,1,491,12,10,400,5,5,4,K,8,493,Male,,999,2,2,22,9,18,200,5,0,4,C,2,155,Female,,999,8,3,272,27,13,150,8,4,1,D,13,330,Male,,999,52,48,797,107,70,10,6,14,35,B,10,3270,Male,,999,18,14,1385,204,111,20,8,15,32,A,88,1667,Female,
1000,5,4,207,27,2,4,7,5,4,"S,M,L,XL",5,692,Male,,1000,9,3,489,15,20,6,9,0,5,Y,9,520,Female,,1000,2,1,373,23,2,8,7,0,3,"S,M,L,XL",1,448,Male,,1000,3,3,367,18,12,30,10,3,1,A,15,376,Female,,1000,20,9,388,21,16,4,10,12,2,B,10,480,Male,,1000,13,0,1,23,17,35,7,5,0,L,0,205,Female,,1000,0,0,203,10,6,400,7,0,0,K,8,454,Male,,1000,12,11,388,27,2,200,6,6,1,C,5,844,Female,,1000,5,3,13,15,4,150,6,2,2,D,4,900,Male,,1000,30,19,1432,30,124,10,5,19,33,B,60,2324,Male,,1000,137,132,2467,184,80,20,8,38,35,A,84,3309,Female,
1001,2,2,347,9,2,4,7,0,1,"S,M,L,XL",6,635,Male,,1001,7,6,442,29,10,6,8,5,4,Y,6,572,Female,,1001,12,4,419,19,8,8,9,6,1,"S,M,L,XL",9,514,Male,,1001,22,18,177,26,3,30,10,10,0,A,9,340,Female,,1001,2,2,155,29,19,4,8,2,2,B,9,374,Male,,1001,7,3,468,24,20,35,7,1,0,L,0,671,Female,,1001,2,0,49,14,3,400,8,1,5,K,0,285,Male,,1001,15,11,159,8,17,200,10,6,4,C,12,953,Female,,1001,13,5,386,7,9,150,9,5,0,D,8,508,Male,,1001,40,26,1860,101,70,10,10,38,33,B,21,2684,Male,,1001,115,111,300,169,62,20,9,0,28,A,66,917,Female,
1002,0,0,144,16,2,4,5,0,2,"S,M,L,XL",14,275,Male,,1002,6,4,419,27,15,6,8,5,4,Y,1,574,Female,,1002,10,10,110,19,19,8,9,1,3,"S,M,L,XL",1,173,Male,,1002,4,3,91,4,16,30,6,4,4,A,1,628,Female,,1002,11,10,285,26,18,4,7,4,1,B,1,361,Male,,1002,7,5,313,18,3,35,6,1,0,L,1,616,Female,,1002,1,1,58,1,3,400,6,1,3,K,13,182,Male,,1002,4,0,450,28,15,200,7,0,5,C,10,471,Female,,1002,3,1,442,14,18,150,6,2,0,D,14,835,Male,,1002,78,30,977,137,54,10,10,61,17,B,39,3213,Male,,1002,25,24,2303,38,44,20,10,3,7,A,22,4466,Female,
1003,7,4,26,30,7,4,7,2,1,"S,M,L,XL",12,343,Male,,1003,9,6,480,22,10,6,8,9,5,Y,14,488,Female,,1003,0,0,304,24,9,8,10,0,1,"S,M,L,XL",15,516,Male,,1003,11,7,137,28,20,30,8,5,4,A,13,314,Female,,1003,12,6,145,17,10,4,7,5,4,B,4,255,Male,,1003,13,11,273,14,9,35,7,5,4,L,13,773,Female,,1003,1,0,471,7,6,400,9,0,0,K,14,491,Male,,1003,18,18,104,21,10,200,5,13,4,C,13,446,Female,,1003,5,5,35,24,10,150,8,1,3,D,10,410,Male,,1003,134,32,803,139,96,10,8,25,11,B,50,1228,Male,,1003,40,21,494,220,34,20,10,35,39,A,55,3940,Female,
1004,6,2,357,29,11,4,9,5,1,"S,M,L,XL",7,523,Male,,1004,9,6,21,21,19,6,8,0,4,Y,4,340,Female,,1004,4,1,490,17,18,8,7,0,2,"S,M,L,XL",15,520,Male,,1004,5,5,271,5,15,30,9,1,0,A,9,622,Female,,1004,11,7,493,15,15,4,5,9,5,B,14,532,Male,,1004,3,0,119,23,6,35,7,1,3,L,4,311,Female,,1004,4,1,452,12,4,400,10,4,0,K,13,474,Male,,1004,3,3,110,19,2,200,8,2,2,C,9,920,Female,,1004,8,3,313,29,16,150,6,0,1,D,8,317,Male,,1004,37,2,1682,124,66,10,6,26,0,B,53,3142,Male,,1004,38,24,2318,221,147,20,10,24,45,A,43,3887,Female,
1005,9,6,271,24,15,4,10,0,4,"S,M,L,XL",1,778,Male,,1005,4,3,324,27,18,6,8,2,5,Y,9,452,Female,,1005,2,0,124,10,4,8,10,2,2,"S,M,L,XL",15,407,Male,,1005,7,1,319,15,17,30,5,5,5,A,5,410,Female,,1005,20,4,411,21,3,4,7,6,3,B,11,445,Male,,1005,5,1,20,26,18,35,6,5,3,L,7,421,Female,,1005,5,2,469,15,6,400,5,1,2,K,8,492,Male,,1005,0,0,35,25,7,200,8,0,1,C,10,811,Female,,1005,6,1,294,14,12,150,6,6,1,D,1,971,Male,,1005,110,62,1375,113,91,10,5,72,14,B,7,2839,Male,,1005,55,37,1699,125,56,20,8,33,50,A,35,3628,Female,
1006,7,3,179,16,4,4,10,1,4,"S,M,L,XL",15,521,Male,,1006,7,0,361,12,8,6,9,7,4,Y,8,505,Female,,1006,7,5,326,13,12,8,10,1,4,"S,M,L,XL",11,670,Male,,1006,24,12,248,29,19,30,8,14,2,A,11,547,Female,,1006,0,0,96,2,16,4,10,0,5,B,3,456,Male,,1006,0,0,377,20,9,35,8,0,3,L,14,705,Female,,1006,3,1,465,4,6,400,5,2,5,K,0,499,Male,,1006,24,12,340,8,18,200,7,16,4,C,6,622,Female,,1006,9,8,106,12,10,150,10,2,0,D,15,333,Male,,1006,143,101,1033,145,67,10,9,5,29,B,56,1183,Male,,1006,34,5,1014,62,108,20,10,31,15,A,54,4690,Female,
1007,13,4,207,15,5,4,10,4,1,"S,M,L,XL",7,893,Male,,1007,3,1,270,21,10,6,6,1,5,Y,8,291,Female,,1007,11,6,186,25,11,8,6,5,2,"S,M,L,XL",14,595,Male,,1007,1,1,50,8,14,30,9,1,5,A,14,411,Female,,1007,19,6,304,24,13,4,8,2,0,B,4,322,Male,,1007,9,4,165,18,7,35,5,8,1,L,3,314,Female,,1007,5,5,203,12,8,400,5,0,3,K,13,315,Male,,1007,12,10,386,23,10,200,6,9,2,C,8,854,Female,,1007,8,2,460,15,15,150,8,2,1,D,4,536,Male,,1007,58,10,868,81,80,10,8,49,12,B,24,2737,Male,,1007,2,2,1593,119,121,20,7,2,2,A,95,4179,Female,
1008,3,2,189,3,17,4,10,0,5,"S,M,L,XL",12,719,Male,,1008,8,5,281,15,8,6,6,6,5,Y,1,498,Female,,1008,13,3,493,21,16,8,7,12,3,"S,M,L,XL",14,760,Male,,1008,13,13,332,13,2,30,8,7,4,A,5,444,Female,,1008,3,3,49,11,8,4,7,3,0,B,2,139,Male,,1008,0,0,288,4,17,35,10,0,5,L,8,783,Female,,1008,1,1,146,6,8,400,10,0,5,K,9,427,Male,,1008,2,0,345,30,16,200,5,0,4,C,5,448,Female,,1008,1,1,263,17,6,150,7,0,0,D,0,389,Male,,1008,26,1,695,65,33,10,5,22,40,B,21,890,Male,,1008,15,11,804,148,44,20,10,10,8,A,72,3549,Female,
1009,13,2,43,26,5,4,10,1,0,"S,M,L,XL",1,900,Male,,1009,2,0,162,7,9,6,9,0,4,Y,3,545,Female,,1009,7,1,33,16,11,8,10,1,0,"S,M,L,XL",2,573,Male,,1009,8,0,51,9,12,30,10,8,5,A,15,225,Female,,1009,14,14,143,18,14,4,5,7,0,B,9,319,Male,,1009,8,3,300,30,13,35,10,0,4,L,0,410,Female,,1009,6,3,300,12,5,400,8,3,1,K,5,374,Male,,1009,16,15,442,27,4,200,10,0,2,C,10,639,Female,,1009,5,4,312,13,18,150,6,0,1,D,10,518,Male,,1009,30,23,332,146,67,10,9,19,13,B,57,1659,Male,,1009,79,54,330,135,169,20,7,20,27,A,34,3150,Female,
1010,6,3,36,10,9,4,7,2,3,"S,M,L,XL",13,690,Male,,1010,3,0,221,23,5,6,10,0,4,Y,13,252,Female,,1010,0,0,284,18,4,8,6,0,1,"S,M,L,XL",1,596,Male,,1010,21,3,255,23,16,30,9,6,0,A,0,517,Female,,1010,15,14,302,24,5,4,9,4,0,B,9,507,Male,,1010,1,0,382,16,17,35,7,0,1,L,11,653,Female,,1010,3,1,299,14,7,400,8,0,5,K,4,332,Male,,1010,0,0,231,27,10,200,5,0,5,C,1,372,Female,,1010,9,1,474,8,16,150,10,2,4,D,10,983,Male,,1010,17,4,665,20,65,10,5,16,13,B,33,2260,Male,,1010,83,56,1313,86,107,20,9,11,31,A,51,3815,Female,
1011,12,2,361,20,18,4,7,3,3,"S,M,L,XL",10,422,Male,,1011,11,8,398,11,20,6,8,10,1,Y,10,600,Female,,1011,2,0,372,29,18,8,9,1,0,"S,M,L,XL",0,584,Male,,1011,0,0,222,3,10,30,6,0,1,A,2,375,Female,,1011,3,3,173,7,12,4,8,2,4,B,11,426,Male,,1011,1,0,62,26,6,35,10,0,3,L,0,233,Female,,1011,1,1,58,10,8,400,8,1,2,K,9,76,Male,,1011,0,0,332,18,11,200,10,0,0,C,12,510,Female,,1011,6,6,49,13,13,150,6,0,5,D,12,952,Male,,1011,76,11,1957,100,133,10,9,42,21,B,24,2652,Male,,1011,139,38,1455,156,153,20,9,111,39,A,56,2312,Female,
1012,8,7,357,28,12,4,10,0,1,"S,M,L,XL",5,613,Male,,1012,0,0,38,11,20,6,10,0,0,Y,11,599,Female,,1012,3,1,483,12,15,8,5,1,4,"S,M,L,XL",7,748,Male,,1012,3,2,310,30,2,30,9,1,4,A,6,331,Female,,1012,6,6,261,22,10,4,6,3,4,B,14,429,Male,,1012,12,4,284,20,15,35,10,7,5,L,13,363,Female,,1012,2,0,205,8,8,400,6,1,4,K,12,488,Male,,1012,25,15,178,16,16,200,6,11,1,C,10,757,Female,,1012,5,3,348,7,11,150,10,5,1,D,12,922,Male,,1012,0,0,74,102,108,10,9,0,44,B,49,692,Male,,1012,66,45,751,111,199,20,9,47,46,A,56,1213,Female,
1013,4,3,147,16,13,4,10,3,5,"S,M,L,XL",12,742,Male,,1013,10,1,428,12,3,6,10,3,5,Y,13,428,Female,,1013,7,1,478,9,17,8,9,0,4,"S,M,L,XL",2,658,Male,,1013,12,7,239,23,14,30,6,9,5,A,6,507,Female,,1013,3,2,400,17,13,4,9,0,1,B,7,464,Male,,1013,3,1,309,25,9,35,9,1,0,L,4,433,Female,,1013,1,0,95,12,10,400,8,1,4,K,9,455,Male,,1013,25,18,447,30,2,200,6,3,0,C,0,589,Female,,1013,8,1,152,11,14,150,8,4,4,D,6,337,Male,,1013,146,36,681,150,45,10,9,39,1,B,16,2707,Male,,1013,131,63,580,150,164,20,10,63,7,A,17,1964,Female,
1014,12,3,138,13,12,4,6,1,3,"S,M,L,XL",2,260,Male,,1014,7,5,396,25,3,6,9,6,4,Y,3,458,Female,,1014,0,0,265,3,12,8,9,0,0,"S,M,L,XL",15,393,Male,,1014,6,6,269,28,11,30,9,5,0,A,2,454,Female,,1014,17,16,494,17,14,4,10,7,5,B,9,522,Male,,1014,1,1,394,11,13,35,6,1,4,L,9,693,Female,,1014,0,0,373,6,10,400,7,0,1,K,4,479,Male,,1014,9,5,58,22,7,200,7,1,2,C,11,347,Female,,1014,0,0,72,26,2,150,7,0,1,D,5,107,Male,,1014,32,12,1676,35,13,10,10,17,41,B,40,3106,Male,,1014,72,43,1801,184,30,20,8,69,9,A,21,2643,Female,
1015,9,4,310,26,14,4,5,2,3,"S,M,L,XL",4,425,Male,,1015,1,0,54,10,15,6,9,1,2,Y,5,236,Female,,1015,4,4,320,16,20,8,8,2,4,"S,M,L,XL",13,708,Male,,1015,23,2,113,27,9,30,6,6,5,A,0,533,Female,,1015,23,0,333,27,17,4,10,20,0,B,13,535,Male,,1015,9,3,65,10,10,35,5,3,2,L,10,158,Female,,1015,0,0,465,8,10,400,7,0,5,K,7,465,Male,,1015,25,17,79,28,4,200,9,0,1,C,2,439,Female,,1015,1,1,349,25,12,150,7,1,5,D,10,436,Male,,1015,74,7,1974,135,28,10,7,55,12,B,57,3196,Male,,1015,65,41,1908,190,161,20,7,47,24,A,57,3811,Female,
1016,0,0,443,30,20,4,7,0,3,"S,M,L,XL",15,592,Male,,1016,7,3,377,26,15,6,8,5,2,Y,6,379,Female,,1016,11,4,21,30,15,8,5,10,2,"S,M,L,XL",5,620,Male,,1016,14,7,227,20,12,30,8,7,5,A,7,265,Female,,1016,2,0,341,16,14,4,10,0,3,B,5,424,Male,,1016,8,4,125,30,10,35,8,8,1,L,14,270,Female,,1016,1,0,70,3,4,400,6,0,4,K,4,404,Male,,1016,11,4,74,20,2,200,5,2,2,C,6,163,Female,,1016,14,14,318,23,13,150,10,6,4,D,5,660,Male,,1016,10,10,814,97,49,10,6,3,35,B,65,2885,Male,,1016,117,80,702,250,167,20,9,101,11,A,90,3864,Female,
1017,4,1,364,29,15,4,6,4,0,"S,M,L,XL",3,547,Male,,1017,1,1,230,16,17,6,8,0,0,Y,14,560,Female,,1017,13,6,347,27,18,8,6,12,4,"S,M,L,XL",1,584,Male,,1017,21,7,341,28,12,30,6,18,3,A,2,659,Female,,1017,2,0,71,7,18,4,9,2,0,B,11,446,Male,,1017,8,2,417,22,3,35,8,7,4,L,5,513,Female,,1017,6,5,59,10,7,400,6,1,1,K,11,92,Male,,1017,24,9,367,15,12,200,6,13,3,C,4,962,Female,,1017,5,0,462,9,13,150,6,5,2,D,2,675,Male,,1017,146,90,210,150,32,10,10,55,21,B,22,3352,Male,,1017,40,15,778,157,135,20,8,34,21,A,34,963,Female,
1018,10,6,379,29,7,4,5,0,1,"S,M,L,XL",12,986,Male,,1018,4,4,417,17,7,6,5,3,0,Y,13,533,Female,,1018,5,4,334,24,17,8,7,0,3,"S,M,L,XL",5,358,Male,,1018,9,2,340,18,16,30,5,1,3,A,6,520,Female,,1018,1,1,56,14,9,4,8,0,2,B,2,223,Male,,1018,14,13,180,20,19,35,8,12,3,L,11,503,Female,,1018,1,0,230,2,8,400,8,1,4,K,13,469,Male,,1018,27,0,205,13,19,200,8,13,1,C,2,307,Female,,1018,9,6,315,29,13,150,10,7,5,D,12,979,Male,,1018,45,21,388,48,50,10,6,35,14,B,40,413,Male,,1018,141,62,2325,157,172,20,8,8,47,A,99,3124,Female,
1019,14,3,66,21,3,4,5,6,3,"S,M,L,XL",13,919,Male,,1019,0,0,184,15,17,6,7,0,3,Y,1,532,Female,,1019,15,11,54,28,9,8,7,13,5,"S,M,L,XL",15,357,Male,,1019,6,6,227,7,5,30,6,2,1,A,7,394,Female,,1019,25,8,123,28,20,4,6,1,4,B,10,366,Male,,1019,4,2,102,21,4,35,9,4,5,L,11,272,Female,,1019,1,1,69,9,4,400,10,0,5,K,2,291,Male,,1019,24,23,370,6,15,200,7,4,4,C,15,786,Female,,1019,2,0,154,14,5,150,7,1,3,D,12,484,Male,,1019,9,6,100,53,114,10,7,7,46,B,30,2108,Male,,1019,18,14,461,45,153,20,7,7,9,A,37,2958,Female,
1020,8,0,362,12,5,4,8,3,5,"S,M,L,XL",0,597,Male,,1020,1,0,266,17,12,6,8,0,1,Y,13,500,Female,,1020,7,4,241,13,5,8,9,7,1,"S,M,L,XL",2,289,Male,,1020,0,0,255,18,12,30,9,0,5,A,14,601,Female,,1020,25,14,430,25,3,4,5,8,1,B,14,597,Male,,1020,12,7,104,15,17,35,6,10,5,L,6,288,Female,,1020,2,1,128,12,4,400,10,2,5,K,10,371,Male,,1020,5,3,358,6,17,200,9,3,1,C,10,558,Female,,1020,13,11,472,28,6,150,8,6,0,D,12,736,Male,,1020,0,0,614,9,31,10,9,0,5,B,41,2114,Male,,1020,94,10,1194,130,103,20,8,43,25,A,17,2113,Female,
